"","city","state","totalpop","latitude","longitude"
"5982","Dalton City","IL",912,39.679871,-88.774951
"5983","Dalton","GA",80496,34.7899605,-84.9532905
"5984","Dalton","MA",6945,42.470296,-73.08895
"5985","Dalton","MN",1115,46.172907,-95.918542
"5986","Dalton","MO",101,39.464326,-92.988621
"5987","Dalton","NE",561,41.380172,-103.031435
"5988","Dalton","NY",1009,42.546164,-77.90021
"5989","Dalton","OH",6858,40.757197,-81.76092
"5990","Dalton","PA",5452,41.539797,-75.719723
"5991","Dalton","WI",1628,43.679317,-89.186656
"5992","Daly City","CA",107941,37.6821865,-122.4570085
"5993","Dalzell","IL",710,41.366748,-89.479804
"5994","Dalzell","SC",8767,34.025111,-80.478151
"5995","Damar","KS",227,39.334908,-99.39947
"5996","Damariscotta","ME",2218,43.986485,-69.424228
"5997","Damascus","AR",2131,35.302414,-92.401428
"5998","Damascus","MD",13104,39.285477,-77.215203
"5999","Damascus","PA",1245,41.701677,-75.133727
"6000","Damascus","VA",3085,36.645463,-81.742678
"6001","Dameron","MD",594,38.148114,-76.359651
"6002","Dammeron Valley","UT",805,37.307734,-113.665249
"6003","Damon","TX",2283,29.235317,-95.677475
"6004","Dana Point","CA",25756,33.485903,-117.696366
"6005","Dana","IA",126,42.100422,-94.230723
"6006","Dana","IL",282,40.999418,-88.989269
"6007","Dana","IN",1077,39.838952,-87.471163
"6008","Dana","KY",675,37.561699,-82.684788
"6009","Danbury","CT",80882,41.399786,-73.4750665
"6010","Danbury","IA",773,42.339186,-96.016316
"6011","Danbury","NC",1936,36.446831,-80.220095
"6012","Danbury","NE",220,40.176507,-100.476977
"6013","Danbury","NH",1231,43.514791,-71.882094
"6014","Danbury","TX",2863,29.319781,-95.309176
"6015","Danbury","WI",2752,45.972603,-92.292996
"6016","Danby","VT",1407,43.34792,-73.027985
"6017","Dandridge","TN",16919,36.000789,-83.423276
"6018","Dane","WI",2031,43.239966,-89.523346
"6019","Danese","WV",1421,38.041293,-81.064784
"6020","Danevang","TX",173,29.298532,-96.241147
"6021","Danforth","IL",918,40.811396,-87.967134
"6022","Danforth","ME",823,45.658831,-67.866054
"6023","Dania","FL",15588,26.062416,-80.159667
"6024","Daniel","WY",830,42.785695,-110.186599
"6025","Daniels","WV",3994,37.693341,-81.216077
"6026","Danielson","CT",11183,41.864901,-71.874354
"6027","Danielsville","GA",8474,34.152968,-83.262772
"6028","Danielsville","PA",3091,40.79071,-75.482967
"6029","Dannebrog","NE",812,41.16614,-98.546616
"6030","Dannemora","NY",3938,44.847709,-73.582317
"6031","Dansville","MI",2701,42.549235,-84.273815
"6032","Dansville","NY",11415,42.61837,-77.737515
"6033","Dante","SD",258,42.984707,-98.175204
"6034","Dante","VA",1192,36.925928,-82.093586
"6035","Danube","MN",854,44.76007,-95.09754
"6036","Danvers","IL",2096,40.43644,-88.882841
"6037","Danvers","MA",26342,42.577188,-70.949245
"6038","Danvers","MN",390,45.281751,-95.721936
"6039","Danville","AL",5135,34.459389,-87.054151
"6040","Danville","AR",4384,35.052818,-93.381315
"6041","Danville","CA",53554,37.873463,-121.9851455
"6042","Danville","GA",1985,32.607654,-83.269106
"6043","Danville","IA",1993,40.866863,-91.307634
"6044","Danville","IL",45744,40.132071,-87.715361
"6045","Danville","IN",14671,39.766794,-86.530319
"6046","Danville","KS",151,37.299891,-97.86969
"6047","Danville","KY",24280,37.636006,-84.849682
"6048","Danville","NH",4377,42.926725,-71.082299
"6049","Danville","OH",3632,40.417167,-82.270253
"6050","Danville","PA",18219,40.9797025,-76.625989
"6051","Danville","VA",60391,36.590503,-79.4089325
"6052","Danville","VT",1928,44.437306,-72.123508
"6053","Danville","WA",145,48.954016,-118.505768
"6054","Danville","WV",4296,38.01946,-81.885268
"6055","Daphne","AL",27890,30.540328,-87.6912
"6056","Darby","MT",2679,46.086434,-114.176841
"6057","Darby","PA",22164,39.917562,-75.269628
"6058","Dardanelle","AR",10565,35.235025,-93.184774
"6059","Dardanelle","CA",0,38.033541,-119.92502
"6060","Darden","TN",730,35.666113,-88.215928
"6061","Darfur","MN",70,44.05483,-94.790185
"6062","Darien Center","NY",2217,42.895989,-78.385667
"6063","Darien","CT",20732,41.075846,-73.480765
"6064","Darien","GA",5989,31.413831,-81.369263
"6065","Darien","IL",23115,41.743437,-87.98046
"6066","Darien","WI",2678,42.658281,-88.660964
"6067","Darling","MS",259,34.291611,-90.292717
"6068","Darlington","IN",1433,40.107625,-86.777653
"6069","Darlington","MD",3387,39.646205,-76.226377
"6070","Darlington","MO",270,40.197663,-94.397811
"6071","Darlington","PA",3287,40.786244,-80.391487
"6072","Darlington","SC",26470,34.3509995,-79.8869185
"6073","Darlington","WI",4566,42.69112,-90.134781
"6074","Darragh","PA",144,40.360223,-79.439801
"6075","Darrington","WA",2129,48.239542,-121.589209
"6076","Darrouzett","TX",405,36.445302,-100.325415
"6077","Darrow","LA",1826,30.134188,-90.963042
"6078","Darwin","CA",48,36.626033,-117.218616
"6079","Darwin","MN",1234,45.070558,-94.420292
"6080","Dassel","MN",4610,45.102011,-94.368691
"6081","Dateland","AZ",790,32.825705,-113.525199
"6082","Datil","NM",672,33.890975,-108.379371
"6083","Datto","AR",94,36.384747,-90.730808
"6084","Daufuskie Island","SC",416,32.156011,-80.787899
"6085","Dauphin Island","AL",1237,30.254867,-88.1349
"6086","Dauphin","PA",4313,40.361876,-76.895539
"6087","Davenport Center","NY",189,42.424859,-74.900195
"6088","Davenport","CA",834,37.097536,-122.24338
"6089","Davenport","FL",40984,28.164093,-81.647317
"6090","Davenport","IA",102516,41.5394148333333,-90.5904713333333
"6091","Davenport","ND",447,46.731743,-97.063137
"6092","Davenport","NE",518,40.312473,-97.811467
"6093","Davenport","NY",1092,42.444889,-74.840217
"6094","Davenport","OK",896,35.708886,-96.766992
"6095","Davenport","VA",113,37.287992,-82.027408
"6096","Davenport","WA",3773,47.712295,-118.122173
"6097","Davey","NE",557,40.955071,-96.699697
"6098","David City","NE",3989,41.220715,-97.157229
"6099","David","KY",794,37.576668,-82.870801
"6100","Davidson","NC",14654,35.283427,-80.844594
"6101","Davidson","OK",442,34.242236,-99.076314
"6102","Davidsonville","MD",7815,39.04296,-76.62863
"6103","Davidsville","PA",1974,40.23523,-78.919007
"6104","Davilla","TX",18,30.784169,-96.96376
"6105","Davin","WV",999,37.833204,-81.902401
"6106","Davis City","IA",583,40.634604,-93.8105
"6107","Davis Creek","CA",122,41.590548,-120.727706
"6108","Davis Junction","IL",3108,42.106337,-89.099201
"6109","Davis","CA",47032,38.521776,-121.749016
"6110","Davis","IL",3550,42.398148,-89.611026
"6111","Davis","NC",426,34.873922,-76.587097
"6112","Davis","OK",4464,34.501771,-97.047346
"6113","Davis","SD",276,43.272502,-96.983494
"6114","Davis","WV",1377,39.130056,-79.468329
"6115","Davisboro","GA",2837,32.968449,-82.648357
"6116","Davisburg","MI",7100,42.749639,-83.535805
"6117","Davison","MI",32708,43.041994,-83.622843
"6118","Daviston","AL",1570,33.022741,-85.696391
"6119","Davisville","MO",518,37.786953,-91.211555
"6120","Davisville","WV",2574,39.216011,-81.48079
"6121","Davy","WV",927,37.467849,-81.681104
"6122","Dawes","WV",426,38.073666,-81.451066
"6123","Dawn","MO",521,39.666701,-93.603832
"6124","Dawn","TX",69,34.910608,-102.200173
"6125","Dawson Springs","KY",6737,37.220571,-87.624098
"6126","Dawson","AL",1704,34.359123,-85.923978
"6127","Dawson","IA",262,41.800769,-94.202714
"6128","Dawson","IL",1529,39.826185,-89.43989
"6129","Dawson","MN",2415,44.929289,-96.056499
"6130","Dawson","ND",271,46.806728,-99.772396
"6131","Dawson","NE",383,40.132685,-95.830408
"6132","Dawson","PA",1806,39.983001,-79.725516
"6133","Dawson","TX",1584,31.909682,-96.646518
"6134","Dawsonville","GA",26685,34.453661,-84.155043
"6135","Dayhoit","KY",559,36.835555,-83.375307
"6136","Daykin","NE",324,40.306449,-97.14239
"6137","Days Creek","OR",684,42.972697,-123.088917
"6138","Dayton","IA",1205,42.281924,-94.110777
"6139","Dayton","ID",467,42.145827,-111.97748
"6140","Dayton","IN",1300,40.362781,-86.763031
"6141","Dayton","KY",5338,39.057835,-84.396404
"6142","Dayton","MD",2114,39.240155,-77.00375
"6143","Dayton","MN",3478,45.201514,-93.482833
"6144","Dayton","MT",234,47.854921,-114.281873
"6145","Dayton","NJ",8401,40.372306,-74.494889
"6146","Dayton","NV",14158,39.103007,-119.482264
"6147","Dayton","NY",237,42.408583,-78.984391
"6148","Dayton","OH",479994,39.7434343928571,-84.1867528571429
"6149","Dayton","OR",4762,45.187141,-123.077797
"6150","Dayton","PA",2526,40.881227,-79.240054
"6151","Dayton","TN",19113,35.556414,-84.979171
"6152","Dayton","TX",31295,30.064742,-94.80927
"6153","Dayton","VA",5753,38.417919,-79.044186
"6154","Dayton","WA",3733,46.392683,-117.94953
"6155","Dayton","WY",1073,44.870973,-107.330606
"6156","Daytona Beach","FL",145713,29.158314,-81.0714951666667
"6157","Dayville","CT",6650,41.854975,-71.858826
"6158","Dayville","OR",244,44.465268,-119.533402
"6159","Dazey","ND",357,47.182819,-98.161621
"6160","De Beque","CO",979,39.292409,-108.210688
"6161","De Berry","TX",3460,32.259146,-94.21128
"6162","De Borgia","MT",146,47.388827,-115.347934
"6163","De Forest","WI",13606,43.149066,-89.260855
"6164","De Graff","OH",3864,40.374272,-83.784554
"6165","De Kalb Junction","NY",1525,44.462555,-75.30067
"6166","De Kalb","MO",737,39.628826,-94.807989
"6167","De Kalb","MS",4806,32.799065,-88.698657
"6168","De Kalb","TX",5568,33.506028,-94.589575
"6169","De Lancey","NY",782,42.220641,-74.916308
"6170","De Lancey","PA",108,41.141079,-78.962877
"6171","De Land","IL",586,40.124321,-88.623262
"6172","De Leon Springs","FL",5474,29.183646,-81.329387
"6173","De Leon","TX",3635,32.070468,-98.650751
"6174","De Mossville","KY",1976,38.762312,-84.485907
"6175","De Pere","WI",41178,44.453629,-87.978279
"6176","De Peyster","NY",345,44.49891,-75.477156
"6177","De Queen","AR",11253,34.050929,-94.28072
"6178","De Ruyter","NY",1679,42.776527,-75.859458
"6179","De Smet","SD",1695,44.369482,-97.542049
"6180","De Soto","GA",630,31.938088,-84.03104
"6181","De Soto","IA",1118,41.521176,-94.107532
"6182","De Soto","IL",2809,37.837009,-89.350508
"6183","De Soto","KS",5760,38.946156,-94.97143
"6184","De Soto","MO",20714,38.139054,-90.559045
"6185","De Soto","WI",1383,43.480668,-91.133309
"6186","De Tour Village","MI",766,45.997182,-83.923941
"6187","De Valls Bluff","AR",1457,34.787106,-91.465859
"6188","De Witt","AR",5161,34.2746,-91.414442
"6189","De Witt","IA",7618,41.841735,-90.55621
"6190","De Witt","MO",240,39.383962,-93.223803
"6191","De Witt","NE",1041,40.374875,-96.960827
"6192","De Young","PA",25,41.415878,-78.665057
"6193","Deadwood","OR",385,44.146196,-123.681581
"6194","Deadwood","SD",1979,44.36485,-103.735731
"6195","Deal Island","MD",991,38.166101,-75.92329
"6196","Deal","NJ",1020,40.250861,-74.004581
"6197","Deale","MD",2343,38.960712,-76.621708
"6198","Deane","KY",230,37.240912,-82.769564
"6199","Deansboro","NY",1267,42.983981,-75.422034
"6200","Dearborn Heights","MI",57774,42.338329,-83.286026
"6201","Dearborn","MI",98153,42.300105,-83.22437675
"6202","Dearborn","MO",1642,39.487839,-94.763263
"6203","Dearing","GA",4615,33.404395,-82.401622
"6204","Dearing","KS",355,37.043836,-95.732624
"6205","Deary","ID",1318,46.777036,-116.525556
"6206","Death Valley","CA",445,36.235817,-117.144513
"6207","Deatsville","AL",13092,32.614355,-86.35842
"6208","Deaver","WY",448,44.702955,-108.335432
"6209","Debary","FL",19491,28.889107,-81.319985
"6210","Debord","KY",750,37.800137,-82.559438
"6211","Decatur","AL",64979,34.5440765,-86.9805555
"6212","Decatur","AR",3138,36.321366,-94.462415
"6213","Decatur","GA",167967,33.7522948,-84.2604912
"6214","Decatur","IA",302,40.743001,-93.831719
"6215","Decatur","IL",87793,39.868761,-88.9483825
"6216","Decatur","IN",18777,40.81911,-84.93785
"6217","Decatur","MI",5598,42.174485,-86.071429
"6218","Decatur","MS",4190,32.427135,-89.092952
"6219","Decatur","NE",749,41.974318,-96.250681
"6220","Decatur","OH",78,38.823707,-83.699476
"6221","Decatur","TN",8239,35.484053,-84.84546
"6222","Decatur","TX",15587,33.260148,-97.610974
"6223","Decaturville","TN",3220,35.536264,-88.114375
"6224","Decherd","TN",5322,35.255505,-86.068439
"6225","Decker","IN",605,38.626138,-87.511863
"6226","Decker","MI",1022,43.517467,-82.853426
"6227","Decker","MT",56,45.518708,-107.481697
"6228","Deckerville","MI",2879,43.535064,-82.722491
"6229","Declo","ID",1951,42.524527,-113.433757
"6230","Decorah","IA",13864,43.294252,-91.789582
"6231","Dedham","IA",400,41.960798,-94.833323
"6232","Dedham","MA",24711,42.244733,-71.181141
"6233","Deep Gap","NC",2352,36.207343,-81.541072
"6234","Deep River","CT",4629,41.368124,-72.452284
"6235","Deep River","IA",709,41.59165,-92.373998
"6236","Deep Run","NC",3132,35.134409,-77.688191
"6237","Deep Water","WV",337,38.041293,-81.064784
"6238","Deepwater","MO",1884,38.243827,-93.788188
"6239","Deepwater","NJ",451,39.681545,-75.493433
"6240","Deer Creek","IL",1124,40.561464,-89.406261
"6241","Deer Creek","MN",840,46.392933,-95.318951
"6242","Deer Creek","OK",268,36.807305,-97.520322
"6243","Deer Grove","IL",264,41.620757,-89.710301
"6244","Deer Harbor","WA",507,48.557824,-122.983742
"6245","Deer Island","OR",1579,45.942286,-122.919248
"6246","Deer Isle","ME",1636,44.213503,-68.711691
"6247","Deer Lodge","MT",5781,46.401859,-112.642136
"6248","Deer Lodge","TN",2037,36.202427,-84.79351
"6249","Deer Park","AL",478,31.406683,-88.175846
"6250","Deer Park","CA",164,38.450909,-122.444889
"6251","Deer Park","NY",28032,40.762574,-73.323061
"6252","Deer Park","TX",30690,29.687972,-95.116749
"6253","Deer Park","WA",11946,47.73874,-117.442395
"6254","Deer Park","WI",1188,45.087504,-92.379021
"6255","Deer River","MN",5137,47.46843,-93.810949
"6256","Deer Trail","CO",1171,39.659461,-103.948538
"6257","Deer","AR",803,35.924868,-93.232298
"6258","Deerbrook","WI",1651,45.272303,-89.086848
"6259","Deerfield Beach","FL",54913,26.287584,-80.1396425
"6260","Deerfield","IL",26800,42.178175,-87.866818
"6261","Deerfield","KS",982,37.964591,-101.190998
"6262","Deerfield","MA",1492,42.54723,-72.607679
"6263","Deerfield","MI",1735,41.900279,-83.817849
"6264","Deerfield","MO",351,37.849889,-94.338133
"6265","Deerfield","NH",4219,42.987495,-71.252719
"6266","Deerfield","OH",2181,41.037807,-81.061016
"6267","Deerfield","VA",336,38.139476,-79.373366
"6268","Deerfield","WI",4338,43.057662,-89.091798
"6269","Deering","AK",122,66.868442,-159.843924
"6270","Deering","ND",300,48.490508,-100.961945
"6271","Deersville","OH",86,40.294686,-81.183933
"6272","Deerton","MI",220,46.426964,-87.049704
"6273","Deerwood","MN",3087,46.429194,-93.878493
"6274","Deeth","NV",273,41.059414,-115.529596
"6275","Deferiet","NY",220,43.885519,-75.798319
"6276","Defiance","IA",530,41.80531,-95.353707
"6277","Defiance","MO",3530,38.663411,-90.841195
"6278","Defiance","OH",28674,41.296657,-84.390413
"6279","Defiance","PA",200,40.160065,-78.234638
"6280","Deford","MI",1586,43.491974,-83.198239
"6281","Defuniak Springs","FL",22676,30.6215385,-86.1335095
"6282","Dekalb","IL",46272,41.816826,-88.79101
"6283","Del Mar","CA",13154,32.974074,-117.224167
"6284","Del Norte","CO",3231,37.644684,-106.407311
"6285","Del Rey","CA",2627,36.6524,-119.592015
"6286","Del Rio","TN",2043,35.909233,-83.006316
"6287","Del Rio","TX",48149,29.410195,-100.893202
"6288","Del Valle","TX",22210,30.151068,-97.60206
"6289","Delafield","WI",7899,43.015666,-88.386519
"6290","Deland","FL",61526,29.0641035,-81.249908
"6291","Delano","CA",55659,35.294405,-118.905173
"6292","Delano","MN",8541,45.041472,-93.97792
"6293","Delano","PA",344,40.838915,-76.069416
"6294","Delano","TN",1845,35.240205,-84.573882
"6295","Delanson","NY",4587,42.77788,-74.197936
"6296","Delaplaine","AR",446,36.208255,-90.721173
"6297","Delaplane","VA",1012,38.911315,-77.967401
"6298","Delavan","IL",2867,40.424081,-89.600252
"6299","Delavan","MN",485,43.768062,-94.007655
"6300","Delavan","WI",15788,42.641556,-88.653496
"6301","Delaware City","DE",1822,39.594256,-75.608081
"6302","Delaware Water Gap","PA",700,40.988562,-75.151193
"6303","Delaware","AR",923,35.283987,-93.3532
"6304","Delaware","NJ",157,40.906906,-75.075377
"6305","Delaware","OH",48107,40.289886,-82.981095
"6306","Delaware","OK",1015,36.777208,-95.641981
"6307","Delbarton","WV",5829,37.718871,-82.193059
"6308","Delcambre","LA",2333,29.984693,-91.987226
"6309","Delco","NC",2203,34.283839,-78.260664
"6310","Delevan","NY",3969,42.473934,-78.494065
"6311","Delhi","CA",13018,37.429369,-120.762047
"6312","Delhi","IA",1351,42.413678,-91.31071
"6313","Delhi","LA",6581,32.445598,-91.631433
"6314","Delhi","NY",5848,42.293718,-74.920671
"6315","Delia","KS",707,39.300065,-95.900691
"6316","Delight","AR",1652,34.146678,-93.653733
"6317","Dell City","TX",579,31.958194,-105.201061
"6318","Dell Rapids","SD",4996,43.803585,-96.699766
"6319","Dell","AR",196,35.881256,-90.054689
"6320","Dell","MT",128,45.149805,-112.70073
"6321","Dellrose","TN",373,35.092452,-86.716719
"6322","Dellroy","OH",1567,40.587709,-81.226442
"6323","Delmar","DE",5574,38.631744,-75.324585
"6324","Delmar","IA",1223,41.9604,-90.636408
"6325","Delmar","MD",6467,38.452527,-75.574165
"6326","Delmar","NY",16918,42.605467,-73.8757
"6327","Delmita","TX",451,26.421394,-98.848757
"6328","Delmont","NJ",2511,39.358151,-74.977352
"6329","Delmont","PA",5105,40.36131,-79.571423
"6330","Delmont","SD",625,43.290614,-98.178372
"6331","Deloit","IA",353,42.123762,-95.304518
"6332","Delong","IN",61,41.040988,-86.206925
"6333","Delphi Falls","NY",153,42.870698,-75.91128
"6334","Delphi","IN",8048,40.580452,-86.637891
"6335","Delphia","KY",295,37.033615,-83.096311
"6336","Delphos","KS",636,39.263098,-97.714625
"6337","Delphos","OH",10667,40.794444,-84.311596
"6338","Delray Beach","FL",107599,26.4756964,-80.112613
"6339","Delray","WV",482,39.314071,-78.659428
"6340","Delta City","MS",88,32.879795,-90.81096
"6341","Delta Junction","AK",5011,63.107461,-143.422478
"6342","Delta","AL",1599,33.418514,-85.711041
"6343","Delta","CO",13874,38.785768,-107.97078
"6344","Delta","IA",585,41.28437,-92.351218
"6345","Delta","LA",305,32.341594,-91.216458
"6346","Delta","MO",111,37.197279,-89.739429
"6347","Delta","OH",7979,41.58568,-84.124257
"6348","Delta","PA",5929,39.792142,-76.54384
"6349","Delta","UT",5668,39.247056,-112.526542
"6350","Deltaville","VA",1692,37.551856,-76.366544
"6351","Delton","MI",7281,42.532723,-85.384885
"6352","Deltona","FL",88735,28.919996,-81.2390865
"6353","Dema","KY",349,37.397578,-82.783552
"6354","Demarest","NJ",4881,40.954198,-73.957623
"6355","Deming","NM",23222,32.079682,-107.683073
"6356","Deming","WA",3001,48.80177,-122.091834
"6357","Demopolis","AL",8395,32.384949,-87.824556
"6358","Demorest","GA",7042,34.631639,-83.569657
"6359","Demotte","IN",13565,41.107336,-87.208423
"6360","Denair","CA",6573,37.55026,-120.718131
"6361","Denali National Park","AK",217,63.543571,-149.986676
"6362","Denbo","PA",126,40.008082,-79.939234
"6363","Dendron","VA",741,37.065785,-76.915537
"6364","Denham Springs","LA",71335,30.5149565,-90.8898725
"6365","Denhoff","ND",112,47.529679,-100.271687
"6366","Denio","NV",52,41.263287,-118.174506
"6367","Denison","IA",9838,42.037235,-95.381819
"6368","Denison","KS",442,39.353979,-95.612718
"6369","Denison","TX",29908,33.7418335,-96.535072
